product_name,release_year,market_tier_bracket,chipset,storage_gb,ram_gb,storage_type,display_size_inches,display_ppi,display_tech,display_refresh_rate_hz,brightness_nits,battery_capacity_mah,wired_charging_power,has_wireless_charging,rear_main_camera_megapixels,has_ultrawide,has_macro,has_telephoto,has_periscope,aperture,IP_Rating,is_dustproof,is_waterproof,has_optical_image_stabilization,front_camera_megapixels,video_resolution_options,fps,weight_grams,thickness_mm,form_factor,max_network_generation,operating_system,operating_system_version,back_panel_material,chassis_frame_material,HDR_status,rear_camera_count,nano_sim,has_esim_support,display_protection_tier,chipset_score,score_performance_hardware,score_camera_system,score_display,score_design_build_quality,score_battery_charging,score_software_os_connectivity_features,score_overall
Apple iPhone 8,2017,Flagship,A11 Bionic,128,2,NVMe,4.7,326,Retina IPS LCD,60,625,1821,15,TRUE,12,FALSE,FALSE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,7,2160,60,148,7.3,bar,4G,iOS,11,Glass,Aluminum,Unknown,1,1,TRUE,none_generic,35,36.97,61.47,13.24,76.91,16.82,21.5,36.55
Motorola Moto G14,2023,Entry-Level,Tiger T616,256,8,UFS 2.2,6.5,405,IPS LCD,60,600,5000,20,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,177,8,bar,4G,Android,13,Plastic,Plastic,Unknown,2,2,TRUE,standard_branded,24,29.84,52.14,17.76,32.58,33.64,67.86,36.53
Motorola Moto G04s,2024,Entry-Level,Unisoc T606,256,4,UFS 2.2,6.56,269,IPS LCD,90,600,5000,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Water-repellent,FALSE,TRUE,FALSE,5,1080,30,178.8,8,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,standard_branded,23,24.95,51.53,22.1,36.33,31.82,71.57,36.53
Honor Play6T,2022,Entry-Level,Dimensity 700,128,8,Unknown,6.74,260,TFT LCD,90,600,5000,23,FALSE,13,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,198,8.6,bar,5G,Android,11,Unknown,Unknown,Unknown,3,2,TRUE,none_generic,30,29.15,42.4,21.56,28.74,34.73,83.43,36.51
Honor Play 40,2023,Entry-Level,Snapdragon 480 Plus,128,6,Unknown,6.56,269,TFT LCD,90,600,5200,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,188,8.4,bar,5G,Android,13,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,30,27,41.9,22.1,30.85,33,88.86,36.47
Google Pixel 4a,2020,Mid-Range,Snapdragon 730G,128,6,UFS 2.1,5.81,443,OLED,60,600,3140,18,FALSE,12.2,FALSE,FALSE,FALSE,FALSE,1.7,Unknown,FALSE,FALSE,TRUE,8,2160,30,143,8.2,bar,4G,Android,10,Plastic,Plastic,HDR,1,1,TRUE,standard_branded,30,30,62.16,41.04,36.59,5.01,39.21,36.47
Honor X8a,2023,Entry-Level,Helio G88,256,4,Unknown,6.7,391,IPS LCD,90,600,4500,23,FALSE,100,TRUE,TRUE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,1080,30,179,7.5,bar,4G,Android,12,Plastic,Plastic,Unknown,3,2,TRUE,none_generic,24,22.55,55.95,29.42,30.41,27.23,66.14,36.45
Xiaomi Poco C81 Pro,2026,Entry-Level,Helio G81,64,4,UFS 2.2,6.9,254,IPS LCD,120,650,6000,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,2.2,Unknown,FALSE,FALSE,FALSE,8,1080,30,208,8.2,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,24,23.62,35.41,31.63,23.88,46.82,77.29,36.45
Honor X5c Plus,2025,Entry-Level,Helio G81,256,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,22.55,51.53,21.56,32.91,35.72,75.29,36.43
Huawei nova 8 SE 4G,2021,Mid-Range,Kirin 710A,128,8,Unknown,6.5,405,OLED,60,600,3800,66,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,1080,30,180,7.5,bar,4G,HarmonyOS,2,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,22,24.35,55.95,31.26,35.17,32.36,45,36.4
Google Pixel 2,2017,Mid-Range,Snapdragon 835,128,4,UFS 2.1,5,441,AMOLED,60,600,2700,11,FALSE,12.2,FALSE,FALSE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,8,2160,30,143,7.8,bar,4G,Android,8,"Glass, Metal",Aluminum,Unknown,1,1,TRUE,standard_branded,26,25.46,60.51,33.42,80.1,0.36,31.79,36.39
Apple iPhone 8,2017,Flagship,A11 Bionic,64,2,NVMe,4.7,326,Retina IPS LCD,60,625,1821,15,TRUE,12,FALSE,FALSE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,7,2160,60,148,7.3,bar,4G,iOS,11,Glass,Aluminum,Unknown,1,1,TRUE,none_generic,35,36.32,61.47,13.24,76.91,16.82,21.5,36.39
Huawei Y9a,2020,Mid-Range,Helio G80,128,8,UFS 2.1,6.63,397,IPS LCD,60,600,4200,40,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,16,2160,30,197,9,bar,4G,Android,10,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,24,28.55,65.1,17.28,27.45,28.91,56.71,36.37
Xiaomi Poco C71,2025,Entry-Level,Helio G81,64,3,eMMC 5.1,6.88,260,IPS LCD,120,600,5200,15,FALSE,32,FALSE,FALSE,FALSE,FALSE,1.8,Splash Resistant,FALSE,TRUE,FALSE,8,1080,30,193,8.3,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,17.29,47.51,31.56,34.51,34.82,75.29,36.34
Infinix Smart 9 HD,2024,Entry-Level,Dimensity 8200,64,3,Unknown,6.7,262,IPS LCD,90,650,5000,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,FALSE,8,1080,30,188,8.4,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,46,32.74,40.36,22.11,39.95,30,71.57,36.33
Honor X5d Plus,2026,Entry-Level,Helio G81,128,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,21.26,51.53,21.56,32.91,35.72,77.29,36.31
Honor Play 80,2026,Entry-Level,Dimensity 6300,128,4,Unknown,6.75,260,TFT LCD,90,585,5300,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,2.2,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,5G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,31,25.46,35.3,21.44,32.91,36.32,98.29,36.28
Tecno Spark 20P,2024,Entry-Level,Helio G99,256,4,Unknown,6.6,267,IPS LCD,90,600,5000,18,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.6,Unknown,FALSE,FALSE,FALSE,8,1080,30,208,8.6,bar,4G,Android,13,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,31,26.75,54.94,21.98,22.46,32.91,69.86,36.24
Google Pixel 2,2017,Mid-Range,Snapdragon 835,64,4,UFS 2.1,5,441,AMOLED,60,600,2700,11,FALSE,12.2,FALSE,FALSE,FALSE,FALSE,1.8,IP67,TRUE,TRUE,TRUE,8,2160,30,143,7.8,bar,4G,Android,8,"Glass, Metal",Aluminum,Unknown,1,1,TRUE,standard_branded,26,24.82,60.51,33.42,80.1,0.36,31.79,36.23
Motorola Moto G04s,2024,Entry-Level,Unisoc T606,128,4,UFS 2.2,6.56,269,IPS LCD,90,600,5000,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Water-repellent,FALSE,TRUE,FALSE,5,1080,30,178.8,8,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,standard_branded,23,23.66,51.53,22.1,36.33,31.82,71.57,36.2
Honor X8,2022,Entry-Level,Snapdragon 680,128,6,Unknown,6.7,391,IPS LCD,90,600,4000,23,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,16,1080,30,177,7.5,bar,4G,Android,11,Plastic,Plastic,Unknown,3,2,TRUE,none_generic,28,25.8,57.6,29.42,30.69,19.73,62.43,36.13
Honor X8a,2023,Entry-Level,Helio G88,128,4,Unknown,6.7,391,IPS LCD,90,600,4500,23,FALSE,100,TRUE,TRUE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,1080,30,179,7.5,bar,4G,Android,12,Plastic,Plastic,Unknown,3,2,TRUE,none_generic,24,21.26,55.95,29.42,30.41,27.23,66.14,36.13
Honor Play10A,2025,Entry-Level,Helio G81,128,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,21.26,51.53,21.56,32.91,35.72,75.29,36.11
Xiaomi Redmi 13C,2023,Mid-Range,Helio G85,256,8,eMMC 5.1,6.74,260,IPS LCD,90,600,5000,18,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,192,8.1,bar,4G,Android,13,Unknown,Unknown,Unknown,2,2,TRUE,standard_branded,24,24.59,52.14,21.56,35.04,32.91,67.86,36.11
Honor Play 60A,2025,Entry-Level,Dimensity 6300,128,4,Unknown,6.75,260,TFT LCD,90,600,5300,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,2.2,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,5G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,31,25.46,35.3,21.56,32.91,36.32,96.29,36.11
Honor X5c Plus,2025,Entry-Level,Helio G81,128,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,21.26,51.53,21.56,32.91,35.72,75.29,36.11
Honor X5c,2025,Entry-Level,Helio G81,128,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,21.26,51.53,21.56,32.91,35.72,75.29,36.11
Honor X6a,2023,Entry-Level,Helio G36,256,6,Unknown,6.56,269,TFT LCD,90,600,5200,23,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,188,8.4,bar,4G,Android,13,Unknown,Unknown,Unknown,3,2,TRUE,none_generic,21,22.89,52.03,22.1,30.85,37.73,67.86,36.08
Motorola Moto G04s,2024,Entry-Level,Unisoc T606,64,4,UFS 2.2,6.56,269,IPS LCD,90,600,5000,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Water-repellent,FALSE,TRUE,FALSE,5,1080,30,178.8,8,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,standard_branded,23,23.02,51.53,22.1,36.33,31.82,71.57,36.04
Infinix Smart 9,2024,Entry-Level,Helio G81,128,6,Unknown,6.7,262,IPS LCD,120,650,5000,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,FALSE,8,1080,30,188,8.4,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,24,23.4,40.36,32.11,39.95,30,71.57,36
Samsung Galaxy M32 5G,2021,Entry-Level,Dimensity 720,128,8,eMMC 5.1,6.5,270,TFT LCD,60,600,5000,15,FALSE,48,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,13,2160,30,205,9.1,bar,5G,Android,11,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,29,26.3,59.86,9.66,25.99,31.82,81.43,35.99
Honor X5c Plus,2025,Entry-Level,Helio G81,64,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,20.62,51.53,21.56,32.91,35.72,75.29,35.95
Honor X5c,2025,Entry-Level,Helio G81,64,4,Unknown,6.74,260,TFT LCD,90,600,5260,15,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,186,7.9,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,24,20.62,51.53,21.56,32.91,35.72,75.29,35.95
Motorola Moto G24,2024,Entry-Level,Helio G85,256,8,eMMC 5.1,6.56,269,IPS LCD,90,698,5000,15,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,181,8,bar,4G,Android,14,Plastic,Plastic,Unknown,2,2,TRUE,none_generic,24,24.59,52.14,22.94,28.35,31.82,71.57,35.93
Infinix Smart 10,2025,Entry-Level,Unisoc T8300,128,6,eMMC 5.1,6.67,263,IPS LCD,120,700,5000,15,FALSE,8,FALSE,FALSE,FALSE,FALSE,2,IP64,TRUE,TRUE,FALSE,8,1440,30,187,8.3,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,32,25.95,32.84,32.6,40.44,31.82,75.29,35.92
Xiaomi Redmi A7,2026,Entry-Level,Unisoc T8300,64,3,Unknown,6.88,260,IPS LCD,120,600,5200,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,2.2,Splash Resistant,FALSE,TRUE,FALSE,8,1080,30,193,8.3,bar,4G,Android,15,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,32,24.34,35.41,31.56,34.51,34.82,77.29,35.88
Honor Play 30,2022,Entry-Level,Snapdragon 480 Plus,128,8,Unknown,6.5,270,TFT LCD,90,600,5000,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,194,8.7,bar,5G,Android,11,Unknown,Unknown,Unknown,1,2,TRUE,none_generic,30,29.15,41.9,22.16,28.94,30,83.43,35.84
Huawei Y9a,2020,Mid-Range,Helio G80,128,6,UFS 2.1,6.63,397,IPS LCD,60,600,4200,40,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,16,2160,30,197,9,bar,4G,Android,10,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,24,26.4,65.1,17.28,27.45,28.91,56.71,35.83
Huawei nova 8i,2021,Mid-Range,Snapdragon 662,128,8,Unknown,6.67,391,IPS LCD,60,600,4300,66,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,1080,30,190,8.6,bar,4G,Android,10,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,24,25.55,55.95,16.92,29.86,39.86,58.71,35.8
Xiaomi Redmi 13C,2023,Mid-Range,Helio G85,128,8,eMMC 5.1,6.74,260,IPS LCD,90,600,5000,18,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,192,8.1,bar,4G,Android,13,Unknown,Unknown,Unknown,2,2,TRUE,standard_branded,24,23.3,52.14,21.56,35.04,32.91,67.86,35.79
Honor X6a,2023,Entry-Level,Helio G36,128,6,Unknown,6.56,269,TFT LCD,90,600,5200,23,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,188,8.4,bar,4G,Android,13,Unknown,Unknown,Unknown,3,2,TRUE,none_generic,21,21.6,52.03,22.1,30.85,37.73,67.86,35.76
Infinix Smart 10,2025,Entry-Level,Unisoc T8300,256,4,eMMC 5.1,6.67,263,IPS LCD,120,700,5000,15,FALSE,8,FALSE,FALSE,FALSE,FALSE,2,IP64,TRUE,TRUE,FALSE,8,1440,30,187,8.3,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,32,25.1,32.84,32.6,40.44,31.82,75.29,35.71
Infinix Smart 8 Plus,2024,Entry-Level,Helio G36,128,4,Unknown,6.6,267,IPS LCD,90,650,6000,18,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,8,1080,30,204,9,bar,4G,Android,13,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,19.46,49.99,22.41,21.58,47.91,69.86,35.68
Xiaomi Poco C65,2023,Entry-Level,Helio G85,256,8,eMMC 5.1,6.74,260,IPS LCD,90,600,5000,18,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,192,8.1,bar,4G,Android,13,Plastic,Plastic,Unknown,2,2,TRUE,standard_branded,24,24.59,52.14,21.56,30.14,32.91,67.86,35.62
Motorola Moto G24,2024,Entry-Level,Helio G85,128,8,eMMC 5.1,6.56,269,IPS LCD,90,698,5000,15,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,181,8,bar,4G,Android,14,Plastic,Plastic,Unknown,2,2,TRUE,none_generic,24,23.3,52.14,22.94,28.35,31.82,71.57,35.61
Huawei nova Y72,2024,Mid-Range,Kirin 710A,256,8,Unknown,6.75,260,TFT LCD,60,600,6000,23,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,207,8.9,bar,4G,Android,12,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,22,25.64,52.14,9.06,26.42,49.73,68.14,35.57
Tecno Spark Go 3,2026,Entry-Level,Helio G50,128,4,Unknown,6.74,260,IPS LCD,120,600,5000,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP64,TRUE,TRUE,FALSE,8,1080,30,210,8.1,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,19.46,40.36,31.56,37.96,31.82,77.29,35.55
Infinix Smart 8 Plus,2024,Entry-Level,Helio G36,64,4,Unknown,6.6,267,IPS LCD,90,650,6000,18,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,8,1080,30,204,9,bar,4G,Android,13,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,18.82,49.99,22.41,21.58,47.91,69.86,35.52
Samsung Galaxy M32 5G,2021,Entry-Level,Dimensity 720,128,6,eMMC 5.1,6.5,270,TFT LCD,60,600,5000,15,FALSE,48,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,13,2160,30,205,9.1,bar,5G,Android,11,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,29,24.15,59.86,9.66,25.99,31.82,81.43,35.46
Infinix Smart 9,2024,Entry-Level,Helio G81,128,4,Unknown,6.7,262,IPS LCD,120,650,5000,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,FALSE,8,1080,30,188,8.4,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,24,21.26,40.36,32.11,39.95,30,71.57,35.46
Tecno Spark Go 2,2025,Entry-Level,Helio G50,256,4,eMMC 5.1,6.67,263,IPS LCD,120,600,5000,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.8,IP64,TRUE,TRUE,FALSE,8,1080,30,210,8.3,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,18.5,42.01,31.74,37.25,31.82,75.29,35.4
Tecno Spark Go 3,2026,Entry-Level,Helio G50,64,4,Unknown,6.74,260,IPS LCD,120,600,5000,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP64,TRUE,TRUE,FALSE,8,1080,30,210,8.1,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,18.82,40.36,31.56,37.96,31.82,77.29,35.39
Infinix Smart 10,2025,Entry-Level,Unisoc T8300,128,4,eMMC 5.1,6.67,263,IPS LCD,120,700,5000,15,FALSE,8,FALSE,FALSE,FALSE,FALSE,2,IP64,TRUE,TRUE,FALSE,8,1440,30,187,8.3,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,32,23.81,32.84,32.6,40.44,31.82,75.29,35.39
Tecno Pova Neo 3,2023,Entry-Level,Helio G85,128,8,Unknown,6.82,263,IPS LCD,90,600,7000,18,FALSE,16,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,188.5,9.3,bar,4G,Android,13,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,24,25.55,42.01,21.74,22.66,47.91,67.86,35.38
Honor Play 30 Plus,2022,Entry-Level,Dimensity 700,128,8,eMMC 5.1,6.74,260,IPS LCD,90,600,5000,23,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,198,8.6,bar,5G,Android,11,Plastic,Plastic,Unknown,2,2,TRUE,none_generic,30,26.9,41.9,21.56,23.84,34.73,83.43,35.35
Infinix Smart 9,2024,Entry-Level,Helio G81,64,4,Unknown,6.7,262,IPS LCD,120,650,5000,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,FALSE,8,1080,30,188,8.4,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,24,20.62,40.36,32.11,39.95,30,71.57,35.3
Tecno Spark 20C,2023,Entry-Level,Helio G36,128,8,Unknown,6.6,267,IPS LCD,90,600,5000,18,FALSE,50,FALSE,FALSE,FALSE,FALSE,1.6,Unknown,FALSE,FALSE,FALSE,8,1080,30,208,8.6,bar,4G,Android,13,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,23.75,54.94,21.98,22.46,32.91,67.86,35.29
Samsung Galaxy F13,2022,Entry-Level,Exynos 850,128,6,eMMC 5.1,6.6,400,PLS LCD,60,600,6000,15,FALSE,50,TRUE,FALSE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,207,9.3,bar,4G,Android,12,Plastic,Plastic,Unknown,3,2,TRUE,standard_branded,23,20.55,54.14,17.46,23.77,46.82,64.14,35.27
Huawei nova 8i,2021,Mid-Range,Snapdragon 662,128,6,Unknown,6.67,391,IPS LCD,60,600,4300,66,FALSE,64,TRUE,TRUE,FALSE,FALSE,1.9,Unknown,FALSE,FALSE,FALSE,16,1080,30,190,8.6,bar,4G,Android,10,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,24,23.4,55.95,16.92,29.86,39.86,58.71,35.26
Xiaomi Redmi 13C,2023,Mid-Range,Helio G85,128,6,eMMC 5.1,6.74,260,IPS LCD,90,600,5000,18,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,192,8.1,bar,4G,Android,13,Unknown,Unknown,Unknown,2,2,TRUE,standard_branded,24,21.15,52.14,21.56,35.04,32.91,67.86,35.25
Huawei nova Y72,2024,Mid-Range,Kirin 710A,128,8,Unknown,6.75,260,TFT LCD,60,600,6000,23,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,207,8.9,bar,4G,Android,12,Unknown,Unknown,Unknown,2,2,TRUE,none_generic,22,24.35,52.14,9.06,26.42,49.73,68.14,35.24
Infinix Smart 10,2025,Entry-Level,Unisoc T8300,64,4,eMMC 5.1,6.67,263,IPS LCD,120,700,5000,15,FALSE,8,FALSE,FALSE,FALSE,FALSE,2,IP64,TRUE,TRUE,FALSE,8,1440,30,187,8.3,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,32,23.17,32.84,32.6,40.44,31.82,75.29,35.23
Honor X6a,2023,Entry-Level,Helio G36,128,4,Unknown,6.56,269,TFT LCD,90,600,5200,23,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,188,8.4,bar,4G,Android,13,Unknown,Unknown,Unknown,3,2,TRUE,none_generic,21,19.46,52.03,22.1,30.85,37.73,67.86,35.22
Honor X7a,2023,Entry-Level,Helio G37,128,6,Unknown,6.75,260,TFT LCD,60,600,6000,23,FALSE,50,TRUE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,196,8.3,bar,4G,Android,12,Unknown,Unknown,Unknown,4,2,TRUE,none_generic,21,21.6,54.64,9.06,30.09,49.73,66.14,35.22
Realme Note 80,2026,Entry-Level,Unisoc T8300,128,4,eMMC 5.1,6.74,260,LCD,90,585,6300,15,FALSE,8,FALSE,FALSE,FALSE,FALSE,2,IP54,TRUE,TRUE,FALSE,5,1080,30,197,7.9,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,standard_branded,32,23.81,28.98,21.44,44.16,46.82,77.29,35.2
Infinix Smart 9,2024,Entry-Level,Helio G81,128,3,Unknown,6.7,262,IPS LCD,120,650,5000,10,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.9,IP54,TRUE,TRUE,FALSE,8,1080,30,188,8.4,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,24,20.19,40.36,32.11,39.95,30,71.57,35.19
Motorola Moto G14,2023,Entry-Level,Tiger T616,128,4,UFS 2.2,6.5,405,IPS LCD,60,600,5000,20,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,8,1080,30,177,8,bar,4G,Android,13,Plastic,Plastic,Unknown,2,2,TRUE,standard_branded,24,24.26,52.14,17.76,32.58,33.64,67.86,35.13
Tecno Pop 9 4G,2024,Entry-Level,Helio G50,128,4,eMMC 5.1,6.67,263,IPS LCD,120,600,5000,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.8,IP54,TRUE,TRUE,FALSE,8,1080,30,189,8,bar,4G,Android,14,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,17.21,42.01,31.74,41.24,31.82,71.57,35.11
Samsung Galaxy A13 5G,2021,Entry-Level,Dimensity 700,128,6,Unknown,6.5,270,PLS LCD,90,600,5000,15,FALSE,50,FALSE,TRUE,FALSE,FALSE,1.8,Unknown,FALSE,FALSE,FALSE,5,1080,30,195,8.8,bar,5G,Android,11,Plastic,Plastic,Unknown,3,1,TRUE,none_generic,30,27,52.03,22.16,23.55,31.82,63.93,35.11
Tecno Spark Go 2,2025,Entry-Level,Helio G50,128,4,eMMC 5.1,6.67,263,IPS LCD,120,600,5000,15,FALSE,13,FALSE,FALSE,FALSE,FALSE,1.8,IP64,TRUE,TRUE,FALSE,8,1080,30,210,8.3,bar,4G,Android,15,Plastic,Plastic,Unknown,1,2,TRUE,none_generic,21,17.21,42.01,31.74,37.25,31.82,75.29,35.08
